sub_id,group,day,block,sequence_type,mean_rt,prop_correct
12,young,11,42,random,393.51,0.9315
12,young,11,43,predictable,292.16,0.9759
12,young,11,44,random,414.73,0.9292
12,young,12,45,predictable,307.63,0.9125
12,young,12,46,random,376.68,0.9367
12,young,12,47,predictable,287.76,0.9423
12,young,12,48,random,423.05,0.9128
12,young,13,49,predictable,292.26,0.9278
12,young,13,50,random,408.36,0.8697
12,young,13,51,predictable,274.16,0.9182
12,young,13,52,random,397.4,1.0
12,young,14,53,predictable,290.54,1.0
12,young,14,54,random,409.28,0.8671
12,young,14,55,predictable,288.41,0.924
12,young,14,56,random,444.97,0.8993
12,young,15,57,predictable,282.25,0.9709
12,young,15,58,random,417.18,0.855
12,young,15,59,predictable,288.24,0.9525
12,young,15,60,random,400.52,0.8759
13,young,1,1,predictable,433.3,0.9138
13,young,1,2,random,459.36,0.9103
13,young,1,3,predictable,447.43,0.9479
13,young,1,4,random,451.71,0.9009
13,young,2,5,predictable,402.81,0.9362
13,young,2,6,random,429.84,0.931
13,young,2,7,predictable,416.1,0.9275
13,young,2,8,random,444.21,0.8926
13,young,3,9,predictable,406.57,0.9463
13,young,3,10,random,435.03,0.9533
13,young,3,11,predictable,402.25,0.9346
13,young,3,12,random,442.05,0.8461
13,young,4,13,predictable,393.55,0.9363
13,young,4,14,random,443.69,0.87
13,young,4,15,predictable,387.17,0.9854
13,young,4,16,random,452.01,0.9301
13,young,5,17,predictable,379.09,0.9176
13,young,5,18,random,457.71,0.9432
13,young,5,19,predictable,358.1,0.9639
13,young,5,20,random,436.73,0.9292
13,young,6,21,predictable,361.62,0.9465
13,young,6,22,random,441.82,0.8995
13,young,6,23,predictable,352.07,0.9244
13,young,6,24,random,459.81,0.9014
13,young,7,25,predictable,342.09,0.9441
13,young,7,26,random,452.39,0.9366
13,young,7,27,predictable,384.43,0.9082
13,young,7,28,random,451.42,0.9553
13,young,8,29,predictable,339.23,0.9118
13,young,8,30,random,482.39,0.9591
13,young,8,31,predictable,332.55,0.9807
13,young,8,32,random,458.09,0.9334
13,young,9,33,predictable,365.08,0.9807
13,young,9,34,random,470.06,0.9279
13,young,9,35,predictable,336.14,0.9866
13,young,9,36,random,480.9,0.9116
13,young,10,37,predictable,350.36,0.9266
13,young,10,38,random,454.8,0.9215
13,young,10,39,predictable,333.11,0.8946
13,young,10,40,random,438.2,0.9531
13,young,11,41,predictable,322.28,0.8999
13,young,11,42,random,436.47,0.9371
13,young,11,43,predictable,320.41,0.961
13,young,11,44,random,467.6,0.9553
13,young,12,45,predictable,344.58,0.9395
13,young,12,46,random,479.25,0.869
13,young,12,47,predictable,335.68,0.9408
13,young,12,48,random,463.11,0.9324
13,young,13,49,predictable,297.36,0.9613
13,young,13,50,random,479.91,0.8952
13,young,13,51,predictable,330.62,0.9374
13,young,13,52,random,438.16,0.885
13,young,14,53,predictable,318.87,0.9235
13,young,14,54,random,449.97,0.9246
13,young,14,55,predictable,319.93,0.9441
13,young,14,56,random,450.2,0.9312
13,young,15,57,predictable,300.5,0.9587
13,young,15,58,random,462.99,0.945
13,young,15,59,predictable,313.54,0.9482
13,young,15,60,random,426.52,0.9467
14,young,1,1,predictable,470.05,0.9847
14,young,1,2,random,485.75,0.9323
14,young,1,3,predictable,476.42,0.934
14,young,1,4,random,464.87,0.8606
14,young,2,5,predictable,422.73,0.9686
14,young,2,6,random,463.94,0.9044
14,young,2,7,predictable,430.42,0.8964
14,young,2,8,random,453.18,0.9221
14,young,3,9,predictable,438.52,0.9514
14,young,3,10,random,463.84,0.9009
14,young,3,11,predictable,377.88,0.894
14,young,3,12,random,462.73,0.9251
14,young,4,13,predictable,388.65,0.9348
14,young,4,14,random,445.32,0.9775
14,young,4,15,predictable,387.72,0.925
14,young,4,16,random,465.91,0.8757
14,young,5,17,predictable,385.89,0.9805
14,young,5,18,random,497.3,0.9141
14,young,5,19,predictable,403.84,0.903
14,young,5,20,random,484.86,0.929
14,young,6,21,predictable,383.56,0.9573
14,young,6,22,random,453.88,0.8936
14,young,6,23,predictable,359.39,0.9167
14,young,6,24,random,471.28,0.9318
14,young,7,25,predictable,343.48,0.9955
14,young,7,26,random,466.25,0.8869
14,young,7,27,predictable,353.07,0.876
14,young,7,28,random,470.21,0.9362
14,young,8,29,predictable,366.92,0.9259
14,young,8,30,random,488.12,0.9379
14,young,8,31,predictable,370.08,0.8776
14,young,8,32,random,472.56,0.8866
14,young,9,33,predictable,346.26,0.9068
14,young,9,34,random,473.54,0.8725
14,young,9,35,predictable,324.85,0.961
14,young,9,36,random,462.47,0.89
14,young,10,37,predictable,380.86,0.9478
14,young,10,38,random,467.61,0.9743
14,young,10,39,predictable,374.1,0.9833
14,young,10,40,random,461.91,0.9457
14,young,11,41,predictable,344.86,0.9448
14,young,11,42,random,470.62,0.9235
14,young,11,43,predictable,344.23,0.955
14,young,11,44,random,468.08,0.954
14,young,12,45,predictable,331.56,0.9569
14,young,12,46,random,472.6,0.9766
14,young,12,47,predictable,350.82,0.9512
14,young,12,48,random,459.58,0.9082
14,young,13,49,predictable,320.69,0.9509
14,young,13,50,random,459.84,0.8884
14,young,13,51,predictable,349.04,0.9793
14,young,13,52,random,477.08,0.8997
14,young,14,53,predictable,349.41,0.9326
14,young,14,54,random,462.88,0.9262
14,young,14,55,predictable,320.82,0.942
14,young,14,56,random,451.12,0.9058
14,young,15,57,predictable,325.71,0.9029
14,young,15,58,random,445.91,0.8988
14,young,15,59,predictable,337.86,0.9388
14,young,15,60,random,470.53,0.9089
15,young,1,1,predictable,401.26,0.9613
15,young,1,2,random,374.32,0.9461
15,young,1,3,predictable,424.11,0.901
15,young,1,4,random,427.94,0.9081
15,young,2,5,predictable,378.33,0.9105
15,young,2,6,random,411.7,0.8895
15,young,2,7,predictable,379.31,0.9805
15,young,2,8,random,411.58,0.8778
15,young,3,9,predictable,360.87,0.9364
15,young,3,10,random,414.97,0.9437
15,young,3,11,predictable,371.21,0.9309
15,young,3,12,random,402.88,0.9252
15,young,4,13,predictable,369.78,0.8825
15,young,4,14,random,430.39,0.9287
15,young,4,15,predictable,360.24,0.9737
15,young,4,16,random,393.57,0.9224
15,young,5,17,predictable,362.81,0.9408
15,young,5,18,random,396.48,0.9543
15,young,5,19,predictable,337.09,0.8699
15,young,5,20,random,409.9,0.9486
15,young,6,21,predictable,326.92,0.9178
15,young,6,22,random,407.07,0.8766
15,young,6,23,predictable,321.9,0.8772
15,young,6,24,random,416.46,0.9782
15,young,7,25,predictable,339.92,0.8847
15,young,7,26,random,418.05,0.9447
15,young,7,27,predictable,347.45,0.9726
15,young,7,28,random,413.26,0.8942
15,young,8,29,predictable,340.15,0.9467
15,young,8,30,random,408.32,0.9829
15,young,8,31,predictable,339.05,0.9436
15,young,8,32,random,381.6,0.9499
15,young,9,33,predictable,323.71,0.9296
15,young,9,34,random,416.15,0.9269
15,young,9,35,predictable,350.93,0.9318
15,young,9,36,random,419.84,0.9762
15,young,10,37,predictable,335.24,0.9289
15,young,10,38,random,419.86,0.9149
15,young,10,39,predictable,332.47,0.9566
15,young,10,40,random,426.03,0.9238
15,young,11,41,predictable,330.93,0.9121
15,young,11,42,random,424.04,0.9196
15,young,11,43,predictable,334.17,0.9219
15,young,11,44,random,421.96,0.9182
15,young,12,45,predictable,327.44,0.9357
15,young,12,46,random,392.93,0.917
15,young,12,47,predictable,322.34,0.9993
15,young,12,48,random,387.99,0.9221
15,young,13,49,predictable,299.56,0.9498
15,young,13,50,random,431.54,0.9288
15,young,13,51,predictable,299.04,0.9368
15,young,13,52,random,418.49,0.9362
15,young,14,53,predictable,323.0,0.9284
15,young,14,54,random,397.57,0.9474
15,young,14,55,predictable,301.61,0.9073
15,young,14,56,random,418.3,0.948
15,young,15,57,predictable,310.66,0.9662
15,young,15,58,random,393.33,0.9656
15,young,15,59,predictable,305.28,0.9598
15,young,15,60,random,390.27,0.9032
16,older,1,1,predictable,528.2,0.9127
16,older,1,2,random,567.31,0.9192
16,older,1,3,predictable,517.76,0.8859
16,older,1,4,random,563.96,0.9167
16,older,2,5,predictable,526.05,0.8977
16,older,2,6,random,555.08,0.8752
16,older,2,7,predictable,500.26,0.9129
16,older,2,8,random,559.21,0.9641
16,older,3,9,predictable,482.47,0.9432
16,older,3,10,random,545.41,0.8844
16,older,3,11,predictable,513.52,0.9356
16,older,3,12,random,581.71,0.9409
16,older,4,13,predictable,502.96,0.9129
16,older,4,14,random,572.88,0.9423
16,older,4,15,predictable,501.46,0.8743
16,older,4,16,random,582.34,0.8992
16,older,5,17,predictable,499.63,0.9546
16,older,5,18,random,560.29,0.9312
16,older,5,19,predictable,492.08,0.9519
16,older,5,20,random,538.98,0.9649
16,older,6,21,predictable,502.64,0.9482
16,older,6,22,random,520.96,0.8983
16,older,6,23,predictable,478.43,0.9477
16,older,6,24,random,580.57,0.9424
16,older,7,25,predictable,467.9,0.9357
16,older,7,26,random,522.64,0.939
16,older,7,27,predictable,510.29,0.9487
16,older,7,28,random,578.56,0.9384
16,older,8,29,predictable,450.32,0.8967
16,older,8,30,random,571.47,0.9396
16,older,8,31,predictable,528.82,0.9189
16,older,8,32,random,569.29,0.9221
16,older,9,33,predictable,499.91,0.9394
16,older,9,34,random,541.41,0.9411
16,older,9,35,predictable,499.23,0.9634
16,older,9,36,random,555.5,0.9126
16,older,10,37,predictable,467.93,0.9256
16,older,10,38,random,545.67,0.933
16,older,10,39,predictable,502.92,0.967
16,older,10,40,random,560.44,0.9376
16,older,11,41,predictable,460.18,0.9814
16,older,11,42,random,567.46,0.8655
16,older,11,43,predictable,446.07,0.9399
16,older,11,44,random,539.84,0.9248
16,older,12,45,predictable,444.14,0.9094
16,older,12,46,random,559.38,0.9624
16,older,12,47,predictable,472.64,0.9433
16,older,12,48,random,567.06,0.9325
16,older,13,49,predictable,444.19,0.985
16,older,13,50,random,541.16,0.8723
16,older,13,51,predictable,472.94,0.9488
16,older,13,52,random,594.11,0.8801
16,older,14,53,predictable,412.14,0.9153
16,older,14,54,random,539.73,0.897
16,older,14,55,predictable,468.21,0.9292
16,older,14,56,random,585.02,0.9272
16,older,15,57,predictable,463.32,0.9366
16,older,15,58,random,572.07,0.8513
16,older,15,59,predictable,453.23,0.9294
16,older,15,60,random,558.08,0.9433
17,older,1,1,predictable,609.82,0.9444
17,older,1,2,random,601.43,0.9361
17,older,1,3,predictable,625.23,0.8899
17,older,1,4,random,606.79,0.9081
17,older,2,5,predictable,608.87,0.9349
17,older,2,6,random,664.01,0.9212
17,older,2,7,predictable,538.47,0.9324
17,older,2,8,random,600.27,0.8974
17,older,3,9,predictable,593.1,0.9652
17,older,3,10,random,604.16,0.9166
17,older,3,11,predictable,586.8,0.8925
17,older,3,12,random,631.8,0.9098
17,older,4,13,predictable,589.41,0.9761
17,older,4,14,random,640.05,0.9086
17,older,4,15,predictable,569.6,0.9253
17,older,4,16,random,610.96,1.0
17,older,5,17,predictable,558.9,0.935
17,older,5,18,random,656.52,0.9202
17,older,5,19,predictable,572.78,0.9856
17,older,5,20,random,613.66,0.9692
17,older,6,21,predictable,563.51,0.9312
17,older,6,22,random,650.2,0.877
17,older,6,23,predictable,577.18,0.9051
17,older,6,24,random,617.51,0.8609
17,older,7,25,predictable,573.18,0.9264
17,older,7,26,random,610.19,0.9226
17,older,7,27,predictable,506.47,0.9456
17,older,7,28,random,638.37,0.9336
17,older,8,29,predictable,560.36,0.9626
17,older,8,30,random,586.68,0.9235
17,older,8,31,predictable,560.8,0.9032
17,older,8,32,random,651.52,0.8746
17,older,9,33,predictable,529.48,0.9673
17,older,9,34,random,628.74,0.8975
17,older,9,35,predictable,535.68,0.9824
17,older,9,36,random,663.8,0.9112
17,older,10,37,predictable,562.94,0.9531
17,older,10,38,random,605.7,0.9056
17,older,10,39,predictable,537.45,0.9353
17,older,10,40,random,580.96,0.9583
17,older,11,41,predictable,518.63,0.9783
17,older,11,42,random,612.04,0.9149
17,older,11,43,predictable,517.48,0.9261
17,older,11,44,random,602.6,0.9748
17,older,12,45,predictable,541.42,0.883
17,older,12,46,random,610.08,0.91
17,older,12,47,predictable,520.06,0.9483
17,older,12,48,random,620.75,0.9049
17,older,13,49,predictable,549.14,0.9934
17,older,13,50,random,596.24,0.9463
17,older,13,51,predictable,550.75,0.9325
17,older,13,52,random,608.72,0.8869
17,older,14,53,predictable,523.05,0.9351
17,older,14,54,random,613.61,0.8906
17,older,14,55,predictable,530.55,0.9344
17,older,14,56,random,621.78,0.8998
17,older,15,57,predictable,513.69,0.9566
17,older,15,58,random,650.7,0.9402
17,older,15,59,predictable,560.95,0.9764
17,older,15,60,random,617.52,0.9501
18,older,1,1,predictable,616.97,0.9841
18,older,1,2,random,596.59,0.8956
18,older,1,3,predictable,604.6,0.9417
18,older,1,4,random,593.44,0.9189
18,older,2,5,predictable,571.43,0.9342
18,older,2,6,random,572.81,0.9187
18,older,2,7,predictable,600.58,0.9529
18,older,2,8,random,612.54,0.9072
18,older,3,9,predictable,575.12,0.9215
18,older,3,10,random,598.01,0.8944
18,older,3,11,predictable,567.17,0.8488
18,older,3,12,random,582.18,0.9046
18,older,4,13,predictable,555.72,0.9227
18,older,4,14,random,603.66,0.8518
18,older,4,15,predictable,564.91,0.9277
18,older,4,16,random,567.8,0.8854
18,older,5,17,predictable,517.03,0.8589
18,older,5,18,random,597.13,0.9155
18,older,5,19,predictable,564.37,0.9641
18,older,5,20,random,572.33,0.9053
18,older,6,21,predictable,538.5,0.8762
18,older,6,22,random,594.53,0.8463
18,older,6,23,predictable,510.49,0.9001
18,older,6,24,random,579.68,0.8715
18,older,7,25,predictable,541.79,0.9641
18,older,7,26,random,568.09,0.9123
18,older,7,27,predictable,523.27,0.9512
18,older,7,28,random,598.68,0.9623
18,older,8,29,predictable,537.2,0.879
18,older,8,30,random,567.97,0.8796
18,older,8,31,predictable,541.34,0.9377
18,older,8,32,random,619.36,0.9285
18,older,9,33,predictable,514.54,0.963
18,older,9,34,random,579.58,0.8856
18,older,9,35,predictable,539.35,0.8907
18,older,9,36,random,606.72,0.8342
18,older,10,37,predictable,550.57,0.9287
18,older,10,38,random,584.92,0.9314
18,older,10,39,predictable,521.06,0.939
18,older,10,40,random,578.76,0.8813
18,older,11,41,predictable,525.85,0.9466
18,older,11,42,random,593.76,0.9434
18,older,11,43,predictable,526.53,0.9525
18,older,11,44,random,579.21,0.9428
18,older,12,45,predictable,541.74,0.9159
18,older,12,46,random,568.73,0.9348
18,older,12,47,predictable,539.37,0.9386
18,older,12,48,random,600.76,0.9009
18,older,13,49,predictable,511.08,0.9232
18,older,13,50,random,603.84,0.8807
18,older,13,51,predictable,506.32,0.8875
18,older,13,52,random,539.01,0.935
18,older,14,53,predictable,542.03,0.9124
18,older,14,54,random,593.66,0.9239
18,older,14,55,predictable,503.31,0.8648
18,older,14,56,random,554.75,0.916
18,older,15,57,predictable,538.47,0.9635
18,older,15,58,random,607.14,0.9294
18,older,15,59,predictable,534.59,0.944
18,older,15,60,random,576.61,0.9163
19,older,1,1,predictable,567.36,0.918
19,older,1,2,random,571.67,0.8971
19,older,1,3,predictable,550.04,0.9678
19,older,1,4,random,502.38,0.8917
19,older,2,5,predictable,486.54,0.9763
19,older,2,6,random,558.91,0.9646
19,older,2,7,predictable,537.45,0.9632
19,older,2,8,random,559.54,0.9155
19,older,3,9,predictable,482.39,1.0
19,older,3,10,random,550.73,0.9618
19,older,3,11,predictable,490.96,0.8885
19,older,3,12,random,549.93,0.8891
19,older,4,13,predictable,503.7,0.9809
19,older,4,14,random,547.41,0.9539
19,older,4,15,predictable,491.39,0.9249
19,older,4,16,random,537.44,0.8731
19,older,5,17,predictable,491.34,0.9552
19,older,5,18,random,545.07,0.9654
19,older,5,19,predictable,517.83,0.93
19,older,5,20,random,536.05,0.9366
19,older,6,21,predictable,499.16,0.9187
19,older,6,22,random,566.68,0.9158
19,older,6,23,predictable,519.21,0.9795
19,older,6,24,random,556.86,0.9406
19,older,7,25,predictable,465.52,0.9452
19,older,7,26,random,522.02,0.92
19,older,7,27,predictable,467.71,0.9077
19,older,7,28,random,552.19,0.9357
19,older,8,29,predictable,479.76,0.9275
19,older,8,30,random,534.31,0.9122
19,older,8,31,predictable,516.79,0.932
19,older,8,32,random,553.6,0.9127
19,older,9,33,predictable,486.46,0.909
19,older,9,34,random,539.86,0.9018
19,older,9,35,predictable,518.61,0.9259
19,older,9,36,random,500.82,0.9485
19,older,10,37,predictable,511.94,0.9256
19,older,10,38,random,519.69,0.8394
19,older,10,39,predictable,478.33,0.9835
19,older,10,40,random,556.41,0.9391
19,older,11,41,predictable,438.47,0.9205
19,older,11,42,random,532.15,0.9031
19,older,11,43,predictable,469.17,0.9146
19,older,11,44,random,563.56,0.8966
19,older,12,45,predictable,464.77,0.919
19,older,12,46,random,534.34,0.954
19,older,12,47,predictable,490.42,0.9425
19,older,12,48,random,556.38,0.9872
19,older,13,49,predictable,471.98,0.9443
19,older,13,50,random,524.88,0.9226
19,older,13,51,predictable,435.98,0.8954
19,older,13,52,random,564.48,0.8664
19,older,14,53,predictable,431.41,0.9742
19,older,14,54,random,548.83,0.9452
19,older,14,55,predictable,481.46,0.948
19,older,14,56,random,557.8,0.9143
19,older,15,57,predictable,425.61,0.9504
19,older,15,58,random,568.67,0.9009
19,older,15,59,predictable,487.02,0.9158
19,older,15,60,random,551.56,0.9306
20,older,1,1,predictable,580.39,0.977
20,older,1,2,random,555.14,0.8776
20,older,1,3,predictable,539.41,0.8921
20,older,1,4,random,568.9,0.8812
20,older,2,5,predictable,508.15,0.9214
20,older,2,6,random,573.6,0.9126
20,older,2,7,predictable,496.58,0.971
20,older,2,8,random,515.19,0.9173
20,older,3,9,predictable,529.63,0.95
20,older,3,10,random,537.97,0.8879
20,older,3,11,predictable,530.6,0.9038
20,older,3,12,random,580.49,0.9092
20,older,4,13,predictable,477.25,0.9667
20,older,4,14,random,561.69,0.9016
20,older,4,15,predictable,514.18,0.9248
20,older,4,16,random,559.61,0.9692
20,older,5,17,predictable,468.36,0.9443
20,older,5,18,random,596.42,0.9169
20,older,5,19,predictable,509.16,0.9832
20,older,5,20,random,576.64,0.9342
20,older,6,21,predictable,503.56,0.9372
20,older,6,22,random,577.87,0.93
20,older,6,23,predictable,509.05,0.9381
20,older,6,24,random,544.39,0.9258
20,older,7,25,predictable,507.98,0.9553
20,older,7,26,random,529.06,0.9376
20,older,7,27,predictable,477.6,0.993
20,older,7,28,random,538.53,0.938
20,older,8,29,predictable,474.76,0.9424
20,older,8,30,random,565.85,0.9169
20,older,8,31,predictable,491.31,0.9312
20,older,8,32,random,596.77,0.9741
20,older,9,33,predictable,471.48,0.9324
20,older,9,34,random,548.54,0.9014
20,older,9,35,predictable,510.41,0.9423
20,older,9,36,random,556.76,0.9155
20,older,10,37,predictable,500.73,0.923
20,older,10,38,random,540.13,0.8816
20,older,10,39,predictable,459.91,0.9412
20,older,10,40,random,547.32,0.9304
20,older,11,41,predictable,461.87,0.9321
20,older,11,42,random,572.43,0.8799
20,older,11,43,predictable,482.9,0.9208
20,older,11,44,random,580.03,0.929
20,older,12,45,predictable,428.53,0.9549
20,older,12,46,random,560.92,0.9642
20,older,12,47,predictable,479.34,0.9359
20,older,12,48,random,583.37,0.9043
20,older,13,49,predictable,475.99,0.9363
20,older,13,50,random,552.0,0.9263
20,older,13,51,predictable,472.66,0.9443
20,older,13,52,random,569.71,0.9744
20,older,14,53,predictable,462.28,0.9264
20,older,14,54,random,530.01,0.9537
20,older,14,55,predictable,481.48,0.9189
20,older,14,56,random,581.14,0.8637
20,older,15,57,predictable,453.13,0.9289
20,older,15,58,random,586.72,0.9506
20,older,15,59,predictable,458.42,0.9396
20,older,15,60,random,549.69,0.9422
21,older,1,1,predictable,551.75,0.9222
21,older,1,2,random,543.42,0.9053
21,older,1,3,predictable,554.42,0.943
21,older,1,4,random,575.83,0.903
21,older,2,5,predictable,562.6,0.9242
21,older,2,6,random,576.34,0.8957
21,older,2,7,predictable,515.58,0.9337
21,older,2,8,random,575.97,0.8942
21,older,3,9,predictable,530.62,0.9229
21,older,3,10,random,580.19,0.9601
21,older,3,11,predictable,533.11,0.9645
21,older,3,12,random,565.75,0.8863
21,older,4,13,predictable,535.9,0.9588
21,older,4,14,random,563.24,0.9431
21,older,4,15,predictable,526.14,0.9507
21,older,4,16,random,535.32,0.9139
21,older,5,17,predictable,541.88,0.9968
21,older,5,18,random,531.66,0.9447
21,older,5,19,predictable,494.59,0.9845
21,older,5,20,random,551.86,0.9435
21,older,6,21,predictable,533.21,0.9971
21,older,6,22,random,589.72,0.9252
21,older,6,23,predictable,482.61,0.9644
21,older,6,24,random,550.31,0.9506
21,older,7,25,predictable,510.05,0.9649
21,older,7,26,random,552.79,0.8857
21,older,7,27,predictable,528.29,0.9383
21,older,7,28,random,573.02,0.9164
21,older,8,29,predictable,464.64,0.9353
21,older,8,30,random,526.37,0.9449
21,older,8,31,predictable,535.67,0.9491
21,older,8,32,random,540.01,0.9382
21,older,9,33,predictable,517.98,0.9481
21,older,9,34,random,564.76,0.9126
21,older,9,35,predictable,514.52,0.9309
21,older,9,36,random,587.16,0.9097
21,older,10,37,predictable,500.14,0.9282
21,older,10,38,random,537.34,0.8998
21,older,10,39,predictable,490.54,0.931
21,older,10,40,random,540.89,0.951
21,older,11,41,predictable,477.91,0.9328
21,older,11,42,random,546.52,0.9287
21,older,11,43,predictable,501.63,0.9439
21,older,11,44,random,514.49,0.9099
21,older,12,45,predictable,510.4,0.9239
21,older,12,46,random,553.97,0.9006
21,older,12,47,predictable,486.64,0.9458
21,older,12,48,random,559.55,1.0
21,older,13,49,predictable,504.8,0.9802
21,older,13,50,random,577.03,0.9106
21,older,13,51,predictable,475.98,0.9401
21,older,13,52,random,563.25,0.895
21,older,14,53,predictable,475.85,0.9639
21,older,14,54,random,553.1,0.8851
21,older,14,55,predictable,444.07,0.955
21,older,14,56,random,551.79,0.8995
21,older,15,57,predictable,479.43,0.9264
21,older,15,58,random,529.77,0.9237
21,older,15,59,predictable,460.84,0.9061
21,older,15,60,random,551.01,0.8862
22,older,1,1,predictable,566.65,0.9574
22,older,1,2,random,562.62,0.9272
22,older,1,3,predictable,550.75,0.9898
22,older,1,4,random,592.48,0.8938
22,older,2,5,predictable,553.92,0.9283
22,older,2,6,random,553.15,0.9396
22,older,2,7,predictable,571.95,0.9384
22,older,2,8,random,567.19,0.9429
22,older,3,9,predictable,524.76,0.8944
22,older,3,10,random,522.57,0.939
22,older,3,11,predictable,534.35,0.9471
22,older,3,12,random,589.29,0.9211
22,older,4,13,predictable,501.99,0.908
22,older,4,14,random,599.29,0.9458
22,older,4,15,predictable,519.99,0.944
22,older,4,16,random,570.38,0.9603
22,older,5,17,predictable,484.22,0.907
22,older,5,18,random,567.97,0.9248
22,older,5,19,predictable,500.03,0.9285
22,older,5,20,random,578.03,0.9158
22,older,6,21,predictable,496.4,0.9318
22,older,6,22,random,548.45,0.9433
22,older,6,23,predictable,523.45,0.9492
22,older,6,24,random,569.93,0.9517
22,older,7,25,predictable,510.46,0.9538
22,older,7,26,random,545.72,0.9647
22,older,7,27,predictable,492.0,0.9217
22,older,7,28,random,597.08,0.9026
22,older,8,29,predictable,464.87,0.9439
22,older,8,30,random,575.01,0.9211
22,older,8,31,predictable,532.71,0.8935
22,older,8,32,random,603.1,0.9151
22,older,9,33,predictable,486.2,0.9579
22,older,9,34,random,554.24,0.9331
22,older,9,35,predictable,501.87,0.9554
22,older,9,36,random,568.49,0.9713
22,older,10,37,predictable,512.7,0.9267
22,older,10,38,random,583.77,0.9395
22,older,10,39,predictable,469.69,0.9469
22,older,10,40,random,551.86,0.8898
22,older,11,41,predictable,500.83,0.9473
22,older,11,42,random,547.28,0.9269
22,older,11,43,predictable,481.98,0.9666
22,older,11,44,random,545.52,0.9247
22,older,12,45,predictable,454.96,0.9394
22,older,12,46,random,588.23,0.8812
22,older,12,47,predictable,465.16,0.9162
22,older,12,48,random,578.68,0.9309
22,older,13,49,predictable,490.96,0.8978
22,older,13,50,random,561.31,0.8832
22,older,13,51,predictable,486.63,0.9116
22,older,13,52,random,611.78,0.8846
22,older,14,53,predictable,516.59,0.9302
22,older,14,54,random,553.16,0.9266
22,older,14,55,predictable,493.24,0.9181
22,older,14,56,random,576.26,0.936
22,older,15,57,predictable,477.15,0.9389
22,older,15,58,random,568.55,0.9495
22,older,15,59,predictable,460.92,0.9671
22,older,15,60,random,565.57,0.9669
23,older,1,1,predictable,637.27,0.9298
23,older,1,2,random,611.36,0.9893
23,older,1,3,predictable,610.88,0.9345
23,older,1,4,random,586.63,0.93
23,older,2,5,predictable,592.95,0.9561
23,older,2,6,random,608.77,0.9098
23,older,2,7,predictable,609.48,0.947
23,older,2,8,random,593.29,0.9602
23,older,3,9,predictable,582.72,0.9359
23,older,3,10,random,616.83,0.8703
23,older,3,11,predictable,577.69,0.9207
23,older,3,12,random,603.43,0.9051
23,older,4,13,predictable,578.21,0.9248
23,older,4,14,random,573.15,0.9303
23,older,4,15,predictable,561.28,0.9892
23,older,4,16,random,632.96,0.9029
23,older,5,17,predictable,585.33,0.9965
23,older,5,18,random,608.94,0.8891
23,older,5,19,predictable,566.6,0.9532
23,older,5,20,random,621.15,0.9239
23,older,6,21,predictable,572.24,0.9472
23,older,6,22,random,647.65,0.9031
23,older,6,23,predictable,553.77,0.971
23,older,6,24,random,624.04,0.8794
23,older,7,25,predictable,529.71,0.9316
23,older,7,26,random,629.41,0.894
23,older,7,27,predictable,521.48,0.9735
23,older,7,28,random,612.22,0.8968
23,older,8,29,predictable,570.64,0.9745
23,older,8,30,random,593.06,0.9086
23,older,8,31,predictable,537.92,0.9171
23,older,8,32,random,597.32,0.9155
23,older,9,33,predictable,533.86,0.949
23,older,9,34,random,599.34,0.9186
23,older,9,35,predictable,544.21,0.9767
23,older,9,36,random,630.38,0.8815
23,older,10,37,predictable,587.49,0.932
23,older,10,38,random,596.57,0.9831
23,older,10,39,predictable,532.7,0.9691
23,older,10,40,random,597.2,0.9789
23,older,11,41,predictable,565.94,0.8533
23,older,11,42,random,606.41,0.9229
23,older,11,43,predictable,519.91,0.9126
23,older,11,44,random,597.56,0.9047
23,older,12,45,predictable,528.42,0.9086
23,older,12,46,random,604.71,0.8626
23,older,12,47,predictable,585.38,0.9079
23,older,12,48,random,603.5,0.9207
23,older,13,49,predictable,548.3,0.9111
23,older,13,50,random,632.8,0.8944
23,older,13,51,predictable,557.11,0.9869
23,older,13,52,random,582.06,0.9243
23,older,14,53,predictable,516.82,0.9731
23,older,14,54,random,581.29,0.8906
23,older,14,55,predictable,525.84,0.9151
23,older,14,56,random,603.85,0.9417
23,older,15,57,predictable,554.84,0.9089
23,older,15,58,random,608.63,0.9234
23,older,15,59,predictable,524.65,0.9631
23,older,15,60,random,613.42,0.8595
24,older,1,1,predictable,651.9,0.9484
24,older,1,2,random,632.76,0.9048
24,older,1,3,predictable,599.77,0.9409
24,older,1,4,random,623.1,0.9269
24,older,2,5,predictable,601.38,0.9352
24,older,2,6,random,609.19,0.9127
24,older,2,7,predictable,588.41,0.9243
24,older,2,8,random,618.1,0.9368
24,older,3,9,predictable,582.08,0.9072
24,older,3,10,random,630.45,0.9127
24,older,3,11,predictable,564.08,0.9765
24,older,3,12,random,626.97,0.9167
24,older,4,13,predictable,580.62,0.9243
24,older,4,14,random,606.39,0.891
24,older,4,15,predictable,571.69,0.9681
24,older,4,16,random,626.73,0.8672
24,older,5,17,predictable,579.21,0.9482
24,older,5,18,random,617.67,0.9338
24,older,5,19,predictable,568.0,0.9669
24,older,5,20,random,588.28,0.9392
24,older,6,21,predictable,560.22,0.9426
24,older,6,22,random,639.61,0.9125
24,older,6,23,predictable,597.35,0.9292
